word_index	gloss
4367	to look down on
4368	to regard; to view
4369	to think highly of
4370	to have high hopes for
4371	to seem; to appear
4372	to take a liking to
4373	to value; regard highly
4374	to recover (health)
4375	to inspect; to investigate
4376	archaeology
4377	to assess; to evaluate
4378	to test; trial
4379	branch of study; department
4380	science fiction
4381	academic subject
4382	science popularization
4383	tasty; delicious
4384	pitiful; to pity
4385	to yearn for; to long for
4386	feasible
4387	bus; coach
4388	research topic; issue
4389	willing; to agree
4390	fear; afraid
4391	vacant land; open space
4392	free; spare time
4393	mouthfeel; texture
4394	slogan
4395	mouth; oral cavity
4396	oral; verbal
4397	to deduct; button
4398	dull; tedious
4399	cool; awesome
4400	to praise; to boast
4401	to praise; to compliment
4402	exaggerated; to exaggerate
4403	accounting; accountant
4404	quick; fast
4405	funds; classifier for models
4406	style; design
4407	financial loss; deficit
4408	to trouble; to perplex
4409	to expand; to extend
4410	to leave behind; to miss
4411	chili pepper
4412	particle marking exclamation
4413	to approach; to arrive
4414	to have dealings with
4415	to blame (someone)
4416	to block; to stop
4417	railing; fence; column
4418	orchid
4419	rotten; mushy
4420	wolf
4421	to read aloud
4422	prison
4423	labor force; manpower
4424	honest; well-behaved
4425	mouse; rat
4426	elderly lady
4427	willing; happy to (do)
4428	thunder
4429	category; classification
4430	reason; to manage
4431	to manage money
4432	science (school subject)
4433	concept; philosophy
4434	rational; reason
4435	to stand; to establish
4436	classifier for small grains
4437	standpoint; position
4438	strength; intensity
4439	to go through; to experience
4440	over the years
4441	exception
4442	interest (on money)
4443	United Nations
4444	to connect online
4445	to associate (in thought)
4446	to link; hyperlink
4447	both shores; both sides
4448	the two poles
4449	to dry (in the air)
4450	material; stuff
4451	to expect; to guess
4452	to pour; to drench
4453	early morning (before dawn)
4454	process; workflow
4455	to flow; to circulate
4456	web browser
4457	flow; (data) traffic
4458	to flow into
4459	to circulate (goods, money)
4460	corridor; hallway
4461	to reveal; to show
4462	loophole; gap
4463	to show; to reveal
4464	distance traveled; route
4465	road conditions
4466	road surface
4467	to record video; video
4468	to hire; to employ
4469	to record (video or audio)
4470	journey; trip
4471	journey; trip
4472	to fulfill; to carry out
4473	suffix meaning rate; ratio
4474	to green (with plants)
4475	wheel; turn; round
4476	steamship
4477	to take turns
4478	wheelchair
4479	wheel
4480	forum (discussion)
4481	to land; to touch down
4482	to fall behind; backward
4483	careless; sloppy
4484	dock; wharf
4485	ant
4486	particle stating the obvious
4487	to bury
4488	to stride; to step
4489	microphone
4490	very long; endless
4491	comic; cartoon
4492	blind person
4493	to emit; to risk
4494	to take risks; adventure
4495	trade (commerce)
4496	coal
4497	plum blossom
4498	eyebrow
4499	attractive; pleasing to eye
4500	to make up for; compensate
4501	fascinating; charming
4502	dense; close-packed
4503	density
4504	bee
4505	dense; crowded together
4506	cotton
4507	to exempt; to avoid
4508	reluctant; forced
4509	tax-free; duty-free
4510	immune; immunity
4511	face (the body part)
4512	flour
4513	face; social standing
4514	to depict; to describe
4515	to describe; to depict
4516	clever; wonderful
4517	to put out; to extinguish
4518	folk song
4519	folk, popular; non-governmental
4520	folk custom
4521	guesthouse; homestay
4522	the public; the people
4523	democracy; democratic
4524	quota; number of places
4525	bright; shining
4526	clearly; obviously
4527	reputation; fame
4528	scenic spot; famous site
4529	order; command
4530	to name; to designate
4531	to imitate; to copy
4532	to simulate; simulated
4533	fashion model
4534	motorcycle
4535	model (small replica)
4536	silently; without speaking
4537	appearance; look
4538	mother; female (animal)
4539	native language; mother tongue
4540	wood; timber
4541	table of contents; catalog
4542	powdered milk
4543	a difficulty; sticking point
4544	Antarctica
4545	South America
4546	hard to avoid; inevitable
4547	head; skull
4548	brain; mind
4549	connotation; inner meaning
4550	internal medicine
4551	inside and outside
4552	underwear
4553	energy
4554	energy source
4555	mud
4556	year (fiscal/school); annual
4557	year-end; end of the year
4558	to study; to attend school
4559	to twist; to sprain
4560	agricultural produce
4561	thick; strong (smell, interest)
4562	farmland
4563	warm; to warm up
4564	central heating; heater
4565	idol (celebrity)
4566	to eliminate; to rule out
4567	to emit; to discharge
4568	to rehearse
4569	to rank; ranking
4570	plate, tray; classifier for dishes
4571	to hope for; to long for
4572	huge; enormous
4573	to throw; to toss
4574	bubble; to soak
4575	to compensate
4576	to accompany
4577	to cultivate; to breed
4578	to equip; equipment
4579	to admire
4580	matching; to complete a set
4581	to spray; to spurt out
4582	to hold with both hands
4583	to collide; collision
4584	to drape over one's shoulders
4585	skin, peel; leather
4586	tired; fatigued
4587	a moment; a short while
4588	one-sided
4589	swindler; con artist
4590	to float; to flutter
4591	to float; to drift
4592	channel (TV or radio)
4593	frequent
4594	poor; impoverished
4595	frequency
4596	to taste; to sample
4597	equal; equality
4598	ordinary; commonplace
4599	square (math or area unit)
4600	square meter
4601	to evaluate; to assess
4602	to comment; commentary
4603	to select (by vote)
4604	slope
4605	to splash; to spill
4606	to go bankrupt
4607	urgent; pressing
4608	to pounce on; to throw oneself at
4609	to spread out; to lay
4610	to extinguish; to stamp out
4611	plain; simple (not fancy)
4612	to deceive; to cheat
4613	to hope for; expectation
4614	deadline; time limit
4615	in the meantime; meanwhile
4616	complete; all there
4617	chess piece
4618	at first; originally
4619	starting point
4620	to start (a machine); to launch
4621	to inspire; to enlighten
4622	a lesson learned; insight
4623	public notice; announcement
4624	origin; to originate
4625	atmosphere; mood
4626	gas
4627	smell; odor
4628	temperament; personal aura
4629	appropriate; fitting
4630	just right; as it happens
4631	exactly; precisely
4632	to lead (by hand or rope)
4633	every household; all families
4634	modest; humble
4635	prospects; outlook
4636	potential
4637	early stage; earlier period
4638	premise; precondition
4639	the former (one named first)
4640	gun; firearm
4641	wall
4642	to strengthen; to intensify
4643	strong; sturdy
4644	to force; to compel
4645	to look; to take a look
4646	bridge
4647	clever; ingenious
4648	practical; realistic
4649	close; intimate
4650	relatives; kin
4651	hardworking; diligent
4652	clear; pure; clean
4653	early morning
4654	youth
4655	puberty; adolescence
4656	light; not greasy (food)
4657	clean
4658	to clear up; to tidy up
4659	to sweep; to clean up
4660	to listen carefully
4661	to wash; to rinse
4662	clear; distinct
4663	tendency; to tend toward
4664	clear-headed; awake
4665	plot; storyline
4666	sunny; clear (weather)
4667	situation; circumstances
4668	to seek; to ask for
4669	to propose marriage
4670	to call for help
4671	to look for a job
4672	to ask for help
4673	to distinguish; to tell apart
4674	channel; means (of doing sth)
4675	tune; song
4676	to marry (a woman)
4677	to replace; to supersede
4678	fun; interest
4679	circle; ring; loop
4680	the whole way; whole process
4681	power; authority
4682	voucher, coupon; ticket
4683	defect; flaw
4684	to establish
4685	the masses; the public
4686	fuel
4687	to dye; to catch (a disease)
4688	hot topic; hotspot
4689	level of heat; popularity
4690	popular; trending
4691	water heater
4692	hotline
4693	heated discussion; hot debate
4694	artificial intelligence (AI)
4695	other people; oneself (colloq.)
4696	per capita; per person
4697	huge crowd; packed with people
4698	person; public figure
4699	personnel; human resources
4700	artificial; man-made
4701	sidewalk
4702	to endure; to bear
4703	to admit a mistake
4704	to conclude firmly
4705	to approve; approval
4706	to identify with; to endorse
4707	cognition; awareness
4708	still; as before
4709	in the future; later on
4710	the other day; recently
4711	day and night
4712	increasingly; more each day
4713	to blend; to fuse together
4714	to melt; to thaw
4715	capacity; volume
4716	to blend into; to integrate
4717	honor; glory
4718	soft
4719	to enter a country
4720	basics; intro to a subject
4721	to be selected
4722	weak point; weakness
4723	to scatter; to sprinkle
4724	to stuff in; to plug up
4725	sporting event; competition
4726	scattered; loose
4727	prose
4728	to break up; to disperse
4729	to give off; to distribute
4730	throat; voice
4731	to lose (rights, ability)
4732	to scan
4733	to kill
4734	to brake; a brake
4735	shark
4736	to filter; to screen
4737	hilltop; summit
4738	mountain peak
4739	hillside
4740	to flash; to dodge quickly
4741	lightning
4742	classifier for doors, windows
4743	trademark; logo
4744	wound; cut
4745	casualties
4746	wounded person; casualty
4747	to be fooled; to be duped
4748	superiors; higher-ups
4749	to strive to improve; ambitious
4750	to hit the market; to go public
4751	aforementioned; above-mentioned
4752	to take the stage; to come to power
4753	first ten days of a month
4754	child; children
4755	tongue
4756	agency; organization
4757	to shoot; to fire (a weapon)
4758	to involve; to concern
4759	to shoot; to fire (a gun)
4760	to film; to videotape
4761	to imagine; to envisage
4762	webcam; security camera
4763	body and mind
4764	late at night
4765	god, spirit; amazing
4766	nerve; mental state
4767	magical; amazing
4768	aesthetic sense; taste
4769	liter (unit of volume)
4770	to generate; to form
4771	tone (of voice or a syllable)
4772	vitality
4773	ecology; ecosystem
4774	to advance to the next school
4775	remaining; surplus
4776	poetry; verse
4777	humidity
4778	master (teacher or craftsman)
4779	poetry
4780	lion
4781	to know; to recognize
4782	to pick up (off the ground)
4783	to identify; to recognize
4784	time; days (of one's life)
4785	the truth; truthful words
4786	practical; good value
4787	the right moment; opportunity
4788	fashion; trendy
4789	in real time
4790	speed per hour
4791	oil; petroleum
4792	appetite
4793	essence; substance
4794	complete; through and through
4795	to exert all one's strength
4796	soldier
4797	moderate; appropriate
4798	to demonstrate; to show how
4799	to release; to set free
4800	after the fact; in hindsight
4801	vision; sight
4802	power; influence
4803	eyesight
4804	to attempt; to try
4805	affairs; business
4806	item; matter
4807	suitable; appropriate
4808	to collect; to store away
4809	to acquire; to buy up
4810	to collect; to receive
4811	earnings; profit
4812	arm
4813	technique; skill
4814	gesture
4815	most important; primary
4816	life span; lifetime
4817	to be hit by disaster
4818	to output; to export
4819	painting and calligraphy
4820	books
4821	written; in writing
4822	to transport; to convey
4823	to write
4824	to belong to
4825	potato chips
4826	vertical; to stand upright
4827	to establish; to set up
4828	amount; number
4829	to digitize
4830	aging; old and frail
4831	to lead; to command
4832	to take the lead; first
4833	rice (paddy)
4834	reservoir
4835	stream; current
4836	water surface
4837	cement
4838	instant; moment
4839	train of thought
4840	to miss; to long for
4841	to die; death
4842	loose; to relax
4843	classifier for ships
4844	to gather; to collect
4845	to mold; to shape (a character)
4846	quality; caliber (of a person)
4847	forget it; let it go
4848	considered to be; finally
4849	although
4850	age (in years)
4851	years; time (passing)
4852	to damage
4853	to harm; to injure
4854	particle marking 'that which'
4855	steady; at ease; secure
4856	pagoda; tower
4857	typhoon
4858	billiards; pool
4859	outer space
4860	solar energy
4861	to discuss; to talk about
4862	to negotiate; negotiation
4863	flexibility; elasticity
4864	to explore
4865	to explore; to discuss
4866	glutinous rice balls (dessert)
4867	candy
4868	scalding hot; to scald
4869	to fish out (of a pocket)
4870	to escape; to flee
4871	to flee; to run away
4872	naughty; mischievous
4873	to eliminate; to phase out
4874	set meal; package deal
4875	especially; specially
4876	special skill; strong point
4877	specially; for a special purpose
4878	specific; particular
4879	characteristic; property
4880	specially; on purpose
4881	subject matter
4882	to withdraw; to extract
4883	to prompt; to remind
4884	gymnastics
4885	volume (of space)
4886	system
4887	to add
4888	genius; talent
4889	to add
4890	natural
4891	natural gas
4892	astronomy
4893	the whole world; realm
4894	naive; innocent
4895	field (farmland)
4896	track and field
4897	to adjust; to regulate
4898	diving (sport); to dive
4899	close to; intimate
4900	obedient
4901	sense of hearing
4902	to listen to; to hear
4903	passage; channel
4904	to ventilate; airy
4905	to talk on the phone
4906	to communicate; to correspond
4907	communications; news dispatch
4908	universal; interchangeable
4909	copper
4910	companion
4911	colleague; same trade
4912	fairy tale
4913	same kind; similar
4914	bronze medal
4915	delighted; thoroughly satisfying
4916	to steal
4917	secretly; stealthily
4918	mind; brains
4919	to vote
4920	to file a complaint
4921	to invest; investment
4922	to penetrate; thoroughly
4923	to pass through; via
4924	to reveal; to disclose
4925	transparent
4926	to happen suddenly
4927	to break through; breakthrough
4928	design; pattern
4929	chart; diagram
4930	apprentice
4931	way; means; channel
4932	image; picture
4933	to spit (out)
4934	soil
4935	to vomit; to throw up
4936	to unite; united
4937	group; organization
4938	to have a family reunion
4939	to guess; to speculate
4940	to market; to promote (sales)
4941	to implement; to carry out
4942	tax refund; tax rebate
4943	to swallow
4944	to drag; to delay
4945	to delay; to procrastinate
4946	to check in (baggage/cargo)
4947	to dig
4948	wow! (exclamation)
4949	baby; doll
4950	crooked; askew
4951	outward appearance
4952	diplomacy
4953	the outside world
4954	surgery (medical)
4955	foreign; external
4956	nephew (sister's son)
4957	curved; winding
4958	tenacious; unyielding
4959	all things; everything
4960	prince
4961	net; network
4962	from now on
4963	dealings; contact
4964	previous years
4965	to hope; to gaze afar
4966	crisis
4967	tiny; minute
4968	to break the rules
4969	to safeguard; to maintain
4970	awkward; to make things difficult
4971	the game of Go
4972	lasting (a period of time)
4973	vitamin
4974	until (a point)
4975	to feel wronged; grievance
4976	to entrust; to commission
4977	not yet
4978	not necessarily
4979	minor (under 18)
4980	for this reason
4981	why
4982	sense of taste
4983	appetite
4984	mild; gentle
4985	gentle and tender
4986	file; document
4987	stationery
4988	liberal arts; humanities
4989	civilization; civilized
4990	well-known; famous
4991	cultural relic
4992	literature; reference material
4993	literature and art
4994	tortoise
4995	sewage
4996	not to matter; whatever
4997	undoubtedly
4998	weapon
4999	mistake; error; to delay
5000	to misunderstand; misunderstanding
5001	object (physical)
5002	to absorb; to draw (a lesson)
5003	wife; daughter-in-law
5004	custom; tradition
5005	comedy
5006	happy occasion; wedding
5007	to wash up (face, teeth)
5008	cell (biology)
5009	bacteria; germ
5010	series
5011	Chinese opera
5012	meticulous; careful
5013	to scare; to frighten
5014	to put in hard work
5015	to place an order
5016	summer camp
5017	to go offline
5018	last third of the month
5019	vivid; distinct
5020	before; previously
5021	bright-colored; vivid
5022	to dislike; to mind
5023	to reveal; obvious
5024	dangerous; danger
5025	notable; significant
5026	to limit; to restrict
5027	thread; line; wire
5028	existing; in stock
5029	limit
5030	goods in stock
5031	to sink into; to fall into
5032	clue; lead
5033	to be limited to
5034	to differ (by)
5035	sausage
5036	legend has it; handed down
5037	equal
5038	to be linked; connected
5039	perfume
5040	corresponding; relevant
5041	necklace
5042	Chinese chess
5043	comic dialogue (crosstalk)
5044	to yearn for; to long for
5045	to eliminate; to remove
5046	to disinfect
5047	firefighting
5048	to consume; to use up
5049	to eliminate; to wipe out
5050	wheat
5051	stingy; petty
5052	thief
5053	smile (expression)
5054	effect (scientific)
5055	to rest; to take a break
5056	to carry (with you)
5057	association; society
5058	to coordinate; harmonious
5059	to assist
5060	beloved; cherished
5061	bottom of one's heart
5062	new style; latest model
5063	mind; soul; heart
5064	new media (digital)
5065	in one's mind; impression
5066	renewable energy
5067	salary; wage
5068	to feel sorry for; to love dearly
5069	emerging; up-and-coming
5070	original; novel
5071	wish; cherished desire
5072	heart (organ)
5073	to trust; to rely on
5074	belief; conviction
5075	to rise; to emerge
5076	model; type (product)
5077	shape; form
5078	value for money
5079	performance (of a product)
5080	chest
5081	to revise
5082	to restore; to repair
5083	sleeve
5084	to allow; to permit
5085	to narrate; to recount
5086	to rotate; to spin
5087	to select (the best)
5088	to take as an elective
5089	academic society; institute
5090	academic degree
5091	knowledge; learning
5092	student; trainee
5093	blood vessel
5094	blood type
5095	blood pressure
5096	blood
5097	to circulate; cycle
5098	to seek; to look for
5099	to compress
5100	runner-up; second place
5101	to flood; to submerge
5102	to submerge; to drown out
5103	strict; severe
5104	coastal
5105	bitterly cold
5106	to strictly prohibit
5107	strict; severe
5108	to postpone; to delay
5109	scorching hot (weather)
5110	to extend; to stretch out
5111	to discuss; to study
5112	to continue; to last
5113	words; speech
5114	inflammation
5115	vision; judgment; outlook
5116	soon; to watch it happen
5117	to perform (music)
5118	banquet; feast
5119	to verify; to validate
5120	to look up; to face upward
5121	itchy
5122	to care for the elderly
5123	nursing home
5124	oxygen
5125	kind; type
5126	distant; remote
5127	main point; key point
5128	or; either one or the other
5129	key element; factor
5130	wild
5131	that's fine; might as well
5132	wild (not domesticated)
5133	the countryside; outdoors
5134	industry; line of work
5135	liquid
5136	still; as before
5137	to depend on; to rely on
5138	first-rate; top quality
5139	basic necessities of life
5140	medicine; medical care
5141	one by one
5142	aunt (mother's sister)
5143	a whole lifetime
5144	heritage; inheritance
5145	heredity; to inherit a trait
5146	the area; the region
5147	together
5148	consistent; all along
5149	to doubt; confusion
5150	uniformly; without exception
5151	to immigrate; immigrant
5152	instrument; apparatus
5153	ceremony
5154	all along; consistently
5155	a series of
5156	again and again
5157	a burst; a spell of time
5158	ruins; historic site
5159	so that; in order to
5160	so as not to; to avoid
5161	in the past; formerly
5162	abnormal; extremely
5163	benefit
5164	to go smoothly
5165	in one breath; at a stretch
5166	to discuss; comment
5167	exactly alike; identical
5168	performer; entertainer
5169	whole body; a suit of clothes
5170	for a short while; momentary
5171	together
5172	likely to; easy to
5173	to inhibit; to suppress
5174	because; reason
5175	syllable
5176	silver
5177	silver medal
5178	to lead; to attract
5179	to hide; to conceal
5180	to guide; to lead
5181	to trigger; to cause
5182	to introduce; to bring in
5183	privacy; private matters
5184	drinking water
5185	to print; a seal
5186	baby; infant
5187	hero
5188	shadow
5189	crowded
5190	to emerge in large numbers
5191	to dare to; to be brave enough
5192	to eat a meal; to dine
5193	usefulness; use
5194	hardworking; to study hard
5195	to hire staff; to manage people
5196	careful; attentive
5197	to optimize
5198	to have priority
5199	outstanding; excellent
5200	origin
5201	tourist; visitor
5202	just like; similar to
5203	organic
5204	energetic; interesting
5205	orderly; in order
5206	in; at; to
5207	balance of an account
5208	rather than
5209	down jacket
5210	to schedule in advance
5211	to expect; to anticipate
5212	to expect; to anticipate
5213	bathroom; shower room
5214	desire; craving
5215	originally
5216	raw materials
5217	principle; theory
5218	raw material
5219	gardens; landscaped park
5220	satisfactory; successful
5221	original; primitive
5222	element
5223	originally; formerly
5224	Lantern Festival; rice dumplings
5225	to originate from
5226	remote; long-distance
5227	a distant place
5228	to restrict; to constrain
5229	moonlight
5230	musical instrument
5231	the moon
5232	musical piece; melody
5233	dizzy; to faint
5234	to get carsick
5235	to transport; to ship
5236	to run; to operate
5237	to operate a business
5238	mixed; miscellaneous
5239	disaster; calamity
5240	disaster; calamity
5241	disaster; catastrophe
5242	disaster area
5243	again and again; repeatedly
5244	to regenerate; to recycle
5245	to care about; to mind
5246	to admire; to appreciate
5247	to approve of; to agree with
5248	to suffer; to meet with
5249	to suffer; to sustain a loss
5250	to encounter; an experience
5251	noise
5252	shape; design; to model
5253	then; but (literary)
5254	to prick; to stick into
5255	to explode; to blow up
5256	to stick; to glue
5257	to paste; to stick
5258	brand new
5259	proportion; percentage
5260	to fight; battle
5261	to occupy
5262	to defeat; to overcome
5263	to occupy; to possess
5264	war
5265	chapter; section
5266	elders; older generation
5267	obstacle; to obstruct
5268	bill; invoice
5269	to recruit; to beckon
5270	to entertain guests
5271	to enroll students
5272	to wave; to beckon
5273	to recruit; to enroll
5274	lighting; to illuminate
5275	to break; to fold
5276	needle
5277	the truth; real facts
5278	pearl
5279	pillow
5280	small town; to calm down
5281	rain shower
5282	to open one's eyes
5283	to quarrel
5284	to fight over; to contest
5285	to argue; to debate
5286	to solicit opinions
5287	controversy; dispute
5288	policy
5289	regular; standard; formal
5290	front side; positive
5291	to confirm; to verify
5292	justice; righteous
5293	symptom
5294	to support; to prop up
5295	branch; classifier for sticks
5296	to prop up; to support
5297	to spend; expenses
5298	fat
5299	the reason why
5300	to be on duty
5301	position; post
5302	position; duties
5303	staff member; office worker
5304	duty; responsibility
5305	nephew
5306	to have no choice but to
5307	to designate; to appoint
5308	to focus only on
5309	to command; conductor
5310	to instruct; instructions
5311	to criticize; to blame
5312	to make; to control
5313	extremely important; vital
5314	intelligence
5315	to govern; to manage
5316	products; goods
5317	order in society
5318	to question; to doubt
5319	as for; as to
5320	medium; average
5321	the finish line; endpoint
5322	to interrupt; to break off
5323	lifelong
5324	hour
5325	the middle of the month
5326	center; central government
5327	to swell; swollen
5328	to hit a target; to win
5329	to farm land
5330	to be poisoned
5331	to win a prize (lottery)
5332	everyone; the crowd
5333	heatstroke
5334	as everyone knows
5335	center of gravity; main focus
5336	state; province (region)
5337	porridge; congee
5338	surrounding area; periphery
5339	thoughtful; considerate
5340	cycle; period
5341	classifier for plants; trees
5342	jewelry
5343	many; numerous
5344	to host; to organize
5345	host; streamer
5346	leading; to dominate
5347	in charge; manager
5348	leading role; protagonist
5349	mainstream
5350	to star in; lead actor
5351	to advocate; a view
5352	to bless; blessings
5353	assistant
5354	assistant; helper
5355	to wish sb well
5356	residence; house
5357	a written work; book
5358	brick
5359	specialized subject; school
5360	patent
5361	special topic
5362	for special use; dedicated
5363	focused; attentive
5364	to convert; to change
5365	to pass on to sb
5366	to transfer ownership
5367	to turn around
5368	to shift; to transfer
5369	to revolve; to spin
5370	to rotate; to turn
5371	equipment; to equip
5372	crops
5373	to investigate blame
5374	to catch; to grab
5375	capital (money)
5376	assets; property
5377	proud
5378	tap water
5379	self-discipline
5380	subtitles
5381	to commit suicide
5382	self; ego
5383	to talk to oneself
5384	voluntary
5385	self-service
5386	brown
5387	CEO; chairman
5388	to total; grand total
5389	premier; prime minister
5390	finally; at long last
5391	sticky rice dumpling
5392	corridor; hallway
5393	enough; sufficient
5394	enough to; sufficient to
5395	to obstruct; obstacle
5396	to block; to stop
5397	homeland; motherland
5398	ancestors
5399	to drill; to bore into
5400	crime; guilt
